signal_id,app_id,review_text,review_score,review_date,helpful_count
pm_app1_review_4683,1,Latest version of the app keep crashing,1,2023-10-03,1
pm_app1_review_4684,1,Trash and more unnecessary trash! Such a headache.,1,2020-11-11,0
pm_app1_review_4685,1,it is no longer supported on Android?? wth.,1,2024-05-01,0
pm_app1_review_4686,1,"The app is freezing up, fix this issue",1,2020-08-18,0
pm_app1_review_4687,1,Still having issues with my old number not being updated.,1,2020-05-29,0
pm_app1_review_4688,1,Frozen locked out password reset email is a sales tactic n not assistance froze during thos survey,1,2021-05-29,0
pm_app1_review_4689,1,It sucks that this is the only way I can send money... highway robbery!,1,2022-11-27,0
pm_app1_review_4690,1,At first my transfer to girlfriend in Nigeria was fine and got the money ok. Now they refuse to allow me to send money to Nigeria becaues they assume it to be a fraud. They offer no proof just black listed me. As you can see by unemotional form letter WU clearly feels African lives matter the least.,1,2020-06-21,0
pm_app1_review_4691,1,I advise you not to use western union. If you cancel because your loved one came home. They will spin you and than tell you that your money was refunded which will be a lie. Other wise no way will they give you your hard earned money back to you. So send money through anyone else but western union for they will lie and take from you,1,2021-11-04,1
pm_app1_review_4692,1,The app doesn't allow you to cancel transactions,1,2019-06-03,0
pm_app1_review_4693,1,"This app is full of bugs, needs a lot of testing before being released to the public",1,2019-09-18,3
pm_app1_review_4694,1,Very difficult to use and buggy,1,2020-01-03,0
pm_app1_review_4695,1,latest app update is constantly crashing,1,2023-10-05,1
pm_app1_review_4696,1,Can't login all the time says service unavailable,1,2019-11-23,0
pm_app1_review_4697,1,Too much hassle,1,2025-01-29,0
pm_app1_review_4698,1,I am not able to open the app. This has never happened.,1,2023-09-14,1
pm_app1_review_4699,1,"Service sucks , very slow transfers . Worst customer service",1,2022-10-20,0
pm_app1_review_4700,1,Horrible app Feels like an app from early 2000 So laggy makes me mad that Western Union is the only option for money transfers,1,2020-10-12,0
pm_app1_review_4701,1,The wors company in the planet ..with a customer service..!! They dont fu...... pick up the phone at all.!! Dont send money. On here.! Thay can give me my money. Any way.!!,1,2024-03-02,0
pm_app1_review_4702,1,Not easy to use. So complicated,1,2024-10-10,0
pm_app1_review_4703,1,I used to sent money to my family in Iraq.For some reason the change the policy. If I send $500 the get only $455 And I already paid for the Fee!!,1,2020-02-19,0
pm_app1_review_4704,1,Very hard to navigate to where I want to go.,1,2020-08-20,1
pm_app1_review_4705,1,App is back crashing again probably need to update,1,2021-03-17,0
pm_app1_review_4706,1,Took forever to send money. App kept crashing,1,2020-02-17,0
pm_app1_review_4707,1,Money order was returned and could not call number to get reimbursed☹️,1,2021-02-05,0
pm_app1_review_4708,1,Awesome to terrible The app and service do not allow me to send money to Ukraine....as if they work for Putin. I am told I send to much money to a country in distress. I am block from sending money. I call and ask how much is the limit? I ask how long am I block? I am told they do not know . They say they are not discriminating against me nor the country. Yet you are blocked from sending money ( to a country in distress).,1,2022-07-21,0
pm_app1_review_4709,1,"So live in a town that has one Western Union place. They require you to use the app first and then come in to the store. Well you cant do anything with the app cause its never working. call customer service and the direct you to the next store which is an hour away from where i live. when you tell them thats an hour away and its too far the twll me about another one that is an hour and a half away. if i cant make it to the hour away, whag makes you think i can make it to the hour and half one",1,2019-04-16,71
pm_app1_review_4710,1,The absolute worst customer service. 2nd only to MoneyGram. But there are no other means to send $ to federal inmates. Unfair to inmates and their families and friends!,1,2020-10-13,0
pm_app1_review_4711,1,"Terrible, way to long, should of went to publix",1,2019-10-17,1
pm_app1_review_4712,1,I can't believe this!!! TRIED SEVERAL LOCATIONS AND STILL MY RECEIVER CANNOT GET HER MONEY!!! WORST. APP AND COMPANY EVER... SO SAD. DO NOT GET THIS.. AND YOU WILL HEAR FROM ME CORPORATE!!!,1,2020-05-07,0
pm_app1_review_4713,1,"Too expensive would take too long to be received,",1,2020-04-02,0
pm_app1_review_4714,1,Can't login after the update app sucks,1,2022-06-17,0
pm_app1_review_4715,1,App Loading. ...... So long. App opening so long .... Please fix it,1,2021-01-26,0
pm_app1_review_4716,1,Everyone being blocked by Western Union and they won't tell u why they block me and the mother of my son who lives in India and I send her money for my son but they block us I call customer service 3 times and no one can tell me why horrible customer service so do urself avoid WU because you can't depend on them,1,2022-03-07,0
pm_app1_review_4717,1,App wouldnt let me sign in at all. I couldnt get past registration,1,2019-10-14,2
pm_app1_review_4718,1,This company never been honest to his customers.They suddenly shut the service off on no explanation.You keep trying to reach them for nothing,1,2022-07-13,1
pm_app1_review_4719,1,Hate the 3rd party ads like smartycash back I spent $20 for nothing.,1,2023-10-21,0
pm_app1_review_4720,1,Application error the connection to the server was unsuccessful.,1,2021-03-19,2
pm_app1_review_4721,1,"Way to expensive, going to find cheaper way to send",1,2023-09-08,0
pm_app1_review_4722,1,"I have a major concern, I don't like the fact that I can recend an amount without typing my CCV number on the back of my debit card. We should always have to type our CCV number, regardless",1,2019-10-16,8
pm_app1_review_4723,1,I couldn't even sign in it said that my email was already in the system and it wanted me to answer 3 questions and I put the first one in and it said that it was wrong and I was born and raised in the house for 23 years of my life and I can tell you that street and phone number for the house when we lived there and I am 63 years old and we moved into the house when I was 1 years old so I am thinking that I have known the house and everything for 60 I have known the information,1,2019-12-16,0
pm_app1_review_4724,1,"I sent money to Mexico through the app and the system told me an amount, when my family went to collect the money, the amount was different. west union agent said that occurs according to the type of change",1,2019-03-16,0
pm_app1_review_4725,1,"Always timing out, app crashes routinely",1,2021-10-30,1
pm_app1_review_4726,1,Scammers. They offer a service and up the fees over every month.,1,2020-03-04,0
pm_app1_review_4727,1,The process of verification (to make people wait 4 days till they get the money) is retarded. Whoever came up with that idea must have been drunk. I am fed up.,1,2023-08-31,0
pm_app1_review_4728,1,it never let's me send money always says receiver already added. trash,1,2019-04-18,0
pm_app1_review_4729,1,"The process to redeem your points for transaction fee is tricky, presents some errors and you loose your points before accepting the transaction.",1,2021-05-10,2
pm_app1_review_4730,1,Always problems machines are always shut down at the Walgreens or not working,1,2021-03-23,0
pm_app1_review_4731,1,"Western union is the worst place to send money to anyone. They are suck, ridiculous and absurd. They are too expensive and they are cut throats. They suspended my account for no reason whatsoever. When I asked why all I heard was smoked screen.",1,2019-10-15,0
pm_app1_review_4732,1,Constantly down always gives error message,1,2021-08-19,1
pm_app1_review_4733,1,I would give it to zero stars but if I did that then I wouldn't be able to say what I want to say about this app it's horrible and I do not recommend it to anybody,1,2021-06-27,0
pm_app1_review_4734,1,Super low !! And always buffering !!,1,2020-05-13,0
pm_app1_review_4735,1,"Because it is absolutely horrible. Doesn't work, just like their stupid phone service. WU is a joke!",1,2020-03-20,0
pm_app1_review_4736,1,The first time they charged me 11$ wich was ok i need to send some more and now they charged me 15$ for the exact same amount i send yesterday to the same person same country why is that? I feel assault,1,2020-05-14,0
pm_app1_review_4737,1,Couple days ago I send money in the bank to bank and by mistake I chosen wrong bank to pay the amount in the app I call western union customer service and I accpet I choose wrong account I am a truck driver when I go home I deposit the amount. She said ok after 3 days she said you can pay with debit card I payoff all amount & she told me your processing for next send amount is freeze for two days till today they don't continued my bank to bank account. It mean she give wrong info.,1,2022-02-05,0
pm_app1_review_4738,1,"very expressive , take too long to deliver",1,2019-08-18,0
pm_app1_review_4739,1,Garbage app. My mom tried to send me money and it didnt go through. This app is useless,1,2022-10-13,0
pm_app1_review_4740,1,Problem log in have to remove the app and download over and over,1,2021-08-09,2
pm_app1_review_4741,1,Constantly crashing and never loads,1,2020-10-05,0
pm_app1_review_4742,1,"Zero stars Western union A joke Took me 6 hours and literally 5 trips back and forth to a western union place and literally 15 phone call to try to fix,an issue By the way,it never WAS RESOLVED. MANAGERS hung up on me. No one speakes clear English. Please use money gram",1,2019-08-24,3
pm_app1_review_4743,1,"Had to send 3 times, no idea if it will work",1,2022-09-24,0
pm_app1_review_4744,1,"Couldn't get my money sent. Wasted hours of my time before telling me ""transaction denied""!",1,2021-12-29,1
pm_app1_review_4745,1,Too many error codes and not enough staff support,1,2018-10-12,0
pm_app1_review_4746,1,"I tried to use my reward points, the site stated it was valid, however wasn't applied to my money transfer",1,2022-12-05,2
pm_app1_review_4747,1,"Difficult to fix things, a paint to find your rewards, terrible rude customer service.",1,2021-09-13,2
pm_app1_review_4748,1,I hate paying 26.99 every time I send money.,1,2022-11-20,0
pm_app1_review_4749,1,Very poorly designed app. Deserves a zero.,1,2023-02-13,0
pm_app1_review_4750,1,Slow and always an error.,1,2023-10-01,0
pm_app1_review_4751,1,This app is very convenient but the exchange rate is bad,1,2021-06-19,4
pm_app1_review_4752,1,The app is not working . Trying to send money but is not letting me,1,2020-06-01,0
pm_app1_review_4753,1,Wont let me open wont let me passed a certain screen if it does open,1,2020-04-09,0
pm_app1_review_4754,1,I'm trying to receive money. It keeps saying there's a technical issue.,1,2021-07-26,0
pm_app1_review_4755,1,I changed my address and the old address was used even tho I changed it.,1,2021-01-13,0
pm_app1_review_4756,1,Zero stars!!! Needed it in an emergency situation and your app sucks!!!,1,2021-08-07,0
pm_app1_review_4757,1,I was using this to send money but never again after speaking to aafreen opid 098 poorly answered my question and hung up the chat saying call the number rather than answer my question,1,2022-07-19,0
